Country,Crop_Group,Year,Production,Area,Yield,Yield_kg/ha,Avg_Temp,Total_Rain,Population,Population_Unit,Temp_norm,Rain_norm,Rain_risk,Risk_Score,Risk_Level,Production_kg,Production_per_capita
Iran,Cereal,2020,22552257.46,8616659.0,2.617285592942694,2617.2855929426937,15.901944444444444,23.03666666666667,87723443.0,people,0.5994301029029133,0.14755898077704224,0.8524410192229578,0.7259355610629356,High,22552257460.0,257.0835877930601
Iran,Cereal,2021,17094559.5,6751752.0,2.531870172364151,2531.870172364151,17.349444444444444,15.676666666666666,88455488.0,people,0.6447004348071602,0.09907892281175554,0.9009210771882444,0.7728107559977023,High,17094559500.0,193.25606456436032
Iran,Cereal,2022,20423028.86,7742760.0,2.6376936467099585,2637.6936467099586,17.107222222222223,15.766666666666667,89524246.0,people,0.6371249733946669,0.09967174960752671,0.9003282503924733,0.76872661189357,High,20423028860.0,228.1284654438754
Iran,Cereal,2023,23976866.39,8981656.0,2.6695373759582868,2669.5373759582867,17.381666666666668,19.24,90608707.0,people,0.6457081796739599,0.1225504726146955,0.8774495273853045,0.7615788535296322,High,23976866390.0,264.61989342812274
Iran,Cereal,2024,24511344.7,8995601.0,2.7248145732564173,2724.814573256417,17.14166666666667,19.903333333333332,91567738.0,people,0.6382022179074527,0.12691982566500892,0.8730801743349911,0.7556411961212219,High,24511344700.0,267.6853795383697
Iran,Fruit,2010,16521777.299999999,1945600.0,8.491867444490131,8491.867444490132,17.45277777777778,11.870000000000001,77420843.0,people,0.6479321683455176,0.07400454500543426,0.9259954549945657,0.7869638116700417,High,16521777299.999998,213.402188090357
Iran,Fruit,2011,17325943.0,1927621.0,8.988251839962317,8988.251839962317,15.820555555555556,24.57,78383598.0,people,0.5968846783686695,0.1576589928531436,0.8423410071468564,0.719612842757763,High,17325943000.0,221.0404146030653
Iran,Fruit,2012,17801345.3,1965839.0,9.055342426312633,9055.342426312633,15.899722222222222,17.753333333333334,79370580.0,people,0.5993606032569272,0.11275785221047546,0.8872421477895245,0.7433013755232258,High,17801345300.0,224.28140628429324
Iran,Fruit,2013,19281245.3,2124340.0,9.076346206351149,9076.346206351149,16.37361111111111,15.08,80414686.0,people,0.6141814027634797,0.0951487007212726,0.9048512992787274,0.7595163510211036,High,19281245300.0,239.7726865463356
Iran,Fruit,2014,18028154.3,2133409.0,8.450397603085015,8450.397603085015,16.110277777777778,16.48,81502045.0,people,0.6059456947141176,0.10437045087771302,0.895629549122287,0.7507876219182024,High,18028154300.0,221.19879691362345
Iran,Fruit,2015,18505742.81,2075968.0,8.914271708427105,8914.271708427104,16.43388888888889,20.326666666666668,82619362.0,people,0.6160665806608548,0.1297083072599326,0.8702916927400675,0.7431791367004612,High,18505742810.0,223.9879655570325
Iran,Fruit,2016,17899377.56,1982685.0,9.027847368593598,9027.847368593597,16.639722222222222,20.493333333333332,83812228.0,people,0.6225039853703246,0.13080613465950883,0.8691938653404911,0.7458489253554079,High,17899377560.0,213.5652277374132
Iran,Fruit,2017,16150588.379999999,1594295.0,10.130238368683337,10130.238368683336,16.642777777777777,15.646666666666667,85026754.0,people,0.6225995473835556,0.09888131387983182,0.9011186861201682,0.7618591167518619,High,16150588379.999998,189.94713569801803
Iran,Fruit,2018,16251617.56,1336016.0,12.164238721691957,12164.238721691958,17.057222222222222,17.226666666666667,86117998.0,people,0.6355612313599778,0.10928871762781454,0.8907112823721854,0.7631362568660816,High,16251617560.0,188.7133693005729
Iran,Fruit,2019,17394962.71,1590621.0,10.935956906139175,10935.956906139176,16.450555555555557,22.976666666666667,87051648.0,people,0.6165878280057512,0.14716376291319477,0.8528362370868052,0.7347120325462781,High,17394962710.0,199.82347387610628
Iran,Fruit,2020,17062587.52,1334393.0,12.786778347908,12786.778347907999,15.901944444444444,23.03666666666667,87723443.0,people,0.5994301029029133,0.14755898077704224,0.8524410192229578,0.7259355610629356,High,17062587520.0,194.50430736057635
Iran,Fruit,2021,17400122.57,1606077.0,10.833927993489727,10833.927993489728,17.349444444444444,15.676666666666666,88455488.0,people,0.6447004348071602,0.09907892281175554,0.9009210771882444,0.7728107559977023,High,17400122570.0,196.71049206127267
Iran,Fruit,2022,16109936.0,1321837.0,12.187535982121851,12187.535982121852,17.107222222222223,15.766666666666667,89524246.0,people,0.6371249733946669,0.09967174960752671,0.9003282503924733,0.76872661189357,High,16109936000.0,179.95053541137895
Iran,Fruit,2023,16522224.33,1383272.0,11.944306202973818,11944.306202973818,17.381666666666668,19.24,90608707.0,people,0.6457081796739599,0.1225504726146955,0.8774495273853045,0.7615788535296322,High,16522224330.0,182.34698272429821
Iran,Fruit,2024,17281333.21,1449394.0,11.923143886341464,11923.143886341464,17.14166666666667,19.903333333333332,91567738.0,people,0.6382022179074527,0.12691982566500892,0.8730801743349911,0.7556411961212219,High,17281333210.0,188.72731365276272
Iran,Oilseed,2010,446355.65,273674.0,1.630975722940433,1630.975722940433,17.45277777777778,11.870000000000001,77420843.0,people,0.6479321683455176,0.07400454500543426,0.9259954549945657,0.7869638116700417,High,446355650.0,5.765316324442502
Iran,Oilseed,2011,440932.41,331944.0,1.3283337249656568,1328.3337249656568,15.820555555555556,24.57,78383598.0,people,0.5968846783686695,0.1576589928531436,0.8423410071468564,0.719612842757763,High,440932410.0,5.625314750159848
Iran,Oilseed,2012,538241.46,418755.0,1.2853373929863523,1285.3373929863524,15.899722222222222,17.753333333333334,79370580.0,people,0.5993606032569272,0.11275785221047546,0.8872421477895245,0.7433013755232258,High,538241460.0,6.7813723926422105
Iran,Oilseed,2013,544223.36,365496.0,1.488999496574518,1488.999496574518,16.37361111111111,15.08,80414686.0,people,0.6141814027634797,0.0951487007212726,0.9048512992787274,0.7595163510211036,High,544223360.0,6.767711062131114
Iran,Oilseed,2014,363310.23,251063.0,1.4470879022396768,1447.0879022396769,16.110277777777778,16.48,81502045.0,people,0.6059456947141176,0.10437045087771302,0.895629549122287,0.7507876219182024,High,363310230.0,4.457682380853143
Iran,Oilseed,2015,456100.35000000003,299772.0,1.5214908330331052,1521.4908330331052,16.43388888888889,20.326666666666668,82619362.0,people,0.6160665806608548,0.1297083072599326,0.8702916927400675,0.7431791367004612,High,456100350.00000006,5.520501961755648
Iran,Oilseed,2016,557260.27,348426.0,1.599364771859735,1599.3647718597351,16.639722222222222,20.493333333333332,83812228.0,people,0.6225039853703246,0.13080613465950883,0.8691938653404911,0.7458489253554079,High,557260270.0,6.648913688346288
Iran,Oilseed,2017,625336.9199999999,369359.0,1.6930328488002186,1693.0328488002187,16.642777777777777,15.646666666666667,85026754.0,people,0.6225995473835556,0.09888131387983182,0.9011186861201682,0.7618591167518619,High,625336919.9999999,7.354590062323206
Iran,Oilseed,2018,721772.5700000001,411908.0,1.752266452703031,1752.2664527030308,17.057222222222222,17.226666666666667,86117998.0,people,0.6355612313599778,0.10928871762781454,0.8907112823721854,0.7631362568660816,High,721772570.0000001,8.381204704735474
Iran,Oilseed,2019,667317.38,397791.0,1.677557762744758,1677.557762744758,16.450555555555557,22.976666666666667,87051648.0,people,0.6165878280057512,0.14716376291319477,0.8528362370868052,0.7347120325462781,High,667317380.0,7.665763892258536
Iran,Oilseed,2020,619159.04,380624.0,1.62669469082349,1626.69469082349,15.901944444444444,23.03666666666667,87723443.0,people,0.5994301029029133,0.14755898077704224,0.8524410192229578,0.7259355610629356,High,619159040.0,7.058079560329158
Iran,Oilseed,2021,572240.63,358252.0,1.597313148286681,1597.3131482866809,17.349444444444444,15.676666666666666,88455488.0,people,0.6447004348071602,0.09907892281175554,0.9009210771882444,0.7728107559977023,High,572240630.0,6.469249595909753
Iran,Oilseed,2022,563636.3300000001,352223.0,1.6002257944540819,1600.2257944540818,17.107222222222223,15.766666666666667,89524246.0,people,0.6371249733946669,0.09967174960752671,0.9003282503924733,0.76872661189357,High,563636330.0000001,6.295907032827734
Iran,Oilseed,2023,619022.46,388343.0,1.594009574010604,1594.009574010604,17.381666666666668,19.24,90608707.0,people,0.6457081796739599,0.1225504726146955,0.8774495273853045,0.7615788535296322,High,619022460.0,6.831820919815135
Iran,Oilseed,2024,620269.61,386503.0,1.604824826715446,1604.8248267154459,17.14166666666667,19.903333333333332,91567738.0,people,0.6382022179074527,0.12691982566500892,0.8730801743349911,0.7556411961212219,High,620269610.0,6.773888091458588
Iran,Pulse,2010,419001.19999999995,632015.0,0.6629608474482409,662.9608474482409,17.45277777777778,11.870000000000001,77420843.0,people,0.6479321683455176,0.07400454500543426,0.9259954549945657,0.7869638116700417,High,419001199.99999994,5.41199480351822
Iran,Pulse,2011,420997.9,632300.0,0.665819863988613,665.8198639886131,15.820555555555556,24.57,78383598.0,people,0.5968846783686695,0.1576589928531436,0.8423410071468564,0.719612842757763,High,420997900.0,5.370994834914314
Iran,Pulse,2012,461999.89999999997,733888.0,0.6295237147902677,629.5237147902677,15.899722222222222,17.753333333333334,79370580.0,people,0.5993606032569272,0.11275785221047546,0.8872421477895245,0.7433013755232258,High,461999899.99999994,5.820795312318493
Iran,Pulse,2013,504997.9,770110.0,0.6557477503213827,655.7477503213827,16.37361111111111,15.08,80414686.0,people,0.6141814027634797,0.0951487007212726,0.9048512992787274,0.7595163510211036,High,504997900.0,6.279921306911526
Iran,Pulse,2014,615297.0,821749.0,0.7487651338790798,748.7651338790798,16.110277777777778,16.48,81502045.0,people,0.6059456947141176,0.10437045087771302,0.895629549122287,0.7507876219182024,High,615297000.0,7.549467010306306
Iran,Pulse,2015,523316.7,719430.0,0.7274046119844877,727.4046119844877,16.43388888888889,20.326666666666668,82619362.0,people,0.6160665806608548,0.1297083072599326,0.8702916927400675,0.7431791367004612,High,523316700.0,6.33406852016117
Iran,Pulse,2016,626578.77,770666.0,0.8130354394770238,813.0354394770238,16.639722222222222,20.493333333333332,83812228.0,people,0.6225039853703246,0.13080613465950883,0.8691938653404911,0.7458489253554079,High,626578770.0,7.475982740847791
Iran,Pulse,2017,490057.57,769328.0,0.6369943249173304,636.9943249173305,16.642777777777777,15.646666666666667,85026754.0,people,0.6225995473835556,0.09888131387983182,0.9011186861201682,0.7618591167518619,High,490057570.0,5.763569076152195
Iran,Pulse,2018,420714.56,663283.0,0.6342911849090056,634.2911849090056,17.057222222222222,17.226666666666667,86117998.0,people,0.6355612313599778,0.10928871762781454,0.8907112823721854,0.7631362568660816,High,420714560.0,4.885326758292733
Iran,Pulse,2019,466787.71,699141.0,0.6676588985626648,667.6588985626648,16.450555555555557,22.976666666666667,87051648.0,people,0.6165878280057512,0.14716376291319477,0.8528362370868052,0.7347120325462781,High,466787710.0,5.362192683589402
Iran,Pulse,2020,472494.5,704583.0,0.6706016182621494,670.6016182621494,15.901944444444444,23.03666666666667,87723443.0,people,0.5994301029029133,0.14755898077704224,0.8524410192229578,0.7259355610629356,High,472494500.0,5.386182801785379
Iran,Pulse,2021,459165.77,707364.0,0.6491223330562483,649.1223330562483,17.349444444444444,15.676666666666666,88455488.0,people,0.6447004348071602,0.09907892281175554,0.9009210771882444,0.7728107559977023,High,459165770.0,5.190924615101326
Iran,Pulse,2022,425538.83,679293.0,0.6264437142735167,626.4437142735168,17.107222222222223,15.766666666666667,89524246.0,people,0.6371249733946669,0.09967174960752671,0.9003282503924733,0.76872661189357,High,425538830.0,4.753336096234756
Iran,Pulse,2023,439165.31,665947.0,0.659459851910137,659.459851910137,17.381666666666668,19.24,90608707.0,people,0.6457081796739599,0.1225504726146955,0.8774495273853045,0.7615788535296322,High,439165310.0,4.846833428491591
Iran,Pulse,2024,460834.83,673893.0,0.6838397638794289,683.8397638794289,17.14166666666667,19.903333333333332,91567738.0,people,0.6382022179074527,0.12691982566500892,0.8730801743349911,0.7556411961212219,High,460834830.0,5.032720476288275
Iran,Root,2010,4275000.8,146306.0,29.219586346424617,29219.586346424618,17.45277777777778,11.870000000000001,77420843.0,people,0.6479321683455176,0.07400454500543426,0.9259954549945657,0.7869638116700417,High,4275000800.0,55.21769893412295
Iran,Root,2011,4708003.0,170290.0,27.646972811086968,27646.97281108697,15.820555555555556,24.57,78383598.0,people,0.5968846783686695,0.1576589928531436,0.8423410071468564,0.719612842757763,High,4708003000.0,60.063624535326895
Iran,Root,2012,5069000.0,181426.0,27.939766075424693,27939.766075424694,15.899722222222222,17.753333333333334,79370580.0,people,0.5993606032569272,0.11275785221047546,0.8872421477895245,0.7433013755232258,High,5069000000.0,63.86497364640651
Iran,Root,2013,4597631.0,158564.0,28.995427713730734,28995.427713730733,16.37361111111111,15.08,80414686.0,people,0.6141814027634797,0.0951487007212726,0.9048512992787274,0.7595163510211036,High,4597631000.0,57.17402167061872
Iran,Root,2014,4988655.4,159079.0,31.359610005091813,31359.610005091814,16.110277777777778,16.48,81502045.0,people,0.6059456947141176,0.10437045087771302,0.895629549122287,0.7507876219182024,High,4988655400.0,61.208959848798884
Iran,Root,2015,5140623.0,160217.0,32.08537795614698,32085.37795614698,16.43388888888889,20.326666666666668,82619362.0,people,0.6160665806608548,0.1297083072599326,0.8702916927400675,0.7431791367004612,High,5140623000.0,62.22056035726831
Iran,Root,2016,4995327.0,159061.0,31.40510244497394,31405.10244497394,16.639722222222222,20.493333333333332,83812228.0,people,0.6225039853703246,0.13080613465950883,0.8691938653404911,0.7458489253554079,High,4995327000.0,59.601410429036676
Iran,Root,2017,4117462.0,122578.0,33.590546427580804,33590.546427580804,16.642777777777777,15.646666666666667,85026754.0,people,0.6225995473835556,0.09888131387983182,0.9011186861201682,0.7618591167518619,High,4117462000.0,48.42548734719427
Iran,Root,2018,3574933.7,106426.0,33.590792663446905,33590.792663446904,17.057222222222222,17.226666666666667,86117998.0,people,0.6355612313599778,0.10928871762781454,0.8907112823721854,0.7631362568660816,High,3574933700.0,41.51203909779696
Iran,Root,2019,3562728.38,110786.0,32.15865163468308,32158.651634683083,16.450555555555557,22.976666666666667,87051648.0,people,0.6165878280057512,0.14716376291319477,0.8528362370868052,0.7347120325462781,High,3562728380.0,40.926604629012886
Iran,Root,2020,3459515.43,110588.0,31.282918851955007,31282.918851955008,15.901944444444444,23.03666666666667,87723443.0,people,0.5994301029029133,0.14755898077704224,0.8524410192229578,0.7259355610629356,High,3459515430.0,39.43661251417138
Iran,Root,2021,3214971.35,109017.0,29.49055055633525,29490.55055633525,17.349444444444444,15.676666666666666,88455488.0,people,0.6447004348071602,0.09907892281175554,0.9009210771882444,0.7728107559977023,High,3214971350.0,36.34564030668171
Iran,Root,2022,2599088.74,88133.0,29.490528405931947,29490.528405931946,17.107222222222223,15.766666666666667,89524246.0,people,0.6371249733946669,0.09967174960752671,0.9003282503924733,0.76872661189357,High,2599088740.0,29.032232675827284
Iran,Root,2023,2337924.59,76217.0,30.674581655011348,30674.58165501135,17.381666666666668,19.24,90608707.0,people,0.6457081796739599,0.1225504726146955,0.8774495273853045,0.7615788535296322,High,2337924590.0,25.802427464283316
Iran,Root,2024,2921903.86,90519.0,32.27945359537777,32279.453595377767,17.14166666666667,19.903333333333332,91567738.0,people,0.6382022179074527,0.12691982566500892,0.8730801743349911,0.7556411961212219,High,2921903860.0,31.909752537514905
Iran,SugarCrop,2010,9514293.3,165546.0,57.47220289224747,57472.20289224747,17.45277777777778,11.870000000000001,77420843.0,people,0.6479321683455176,0.07400454500543426,0.9259954549945657,0.7869638116700417,High,9514293300.0,122.89059291178216
Iran,SugarCrop,2011,10346196.0,175448.0,58.97015639961698,58970.15639961698,15.820555555555556,24.57,78383598.0,people,0.5968846783686695,0.1576589928531436,0.8423410071468564,0.719612842757763,High,10346196000.0,131.9944001549916
Iran,SugarCrop,2012,9431261.0,179483.0,52.54682059025089,52546.820590250885,15.899722222222222,17.753333333333334,79370580.0,people,0.5993606032569272,0.11275785221047546,0.8872421477895245,0.7433013755232258,High,9431261000.0,118.82565303163969
Iran,SugarCrop,2013,10004371.0,169104.0,59.16105473554735,59161.05473554735,16.37361111111111,15.08,80414686.0,people,0.6141814027634797,0.0951487007212726,0.9048512992787274,0.7595163510211036,High,10004371000.0,124.40975022895694
Iran,SugarCrop,2014,11319629.5,186182.0,60.79873188600402,60798.73188600402,16.110277777777778,16.48,81502045.0,people,0.6059456947141176,0.10437045087771302,0.895629549122287,0.7507876219182024,High,11319629500.0,138.8876745362647
Iran,SugarCrop,2015,13001230.0,192196.0,67.64568461362359,67645.68461362358,16.43388888888889,20.326666666666668,82619362.0,people,0.6160665806608548,0.1297083072599326,0.8702916927400675,0.7431791367004612,High,13001230000.0,157.36299198243628
Iran,SugarCrop,2016,13445234.0,199769.0,67.30390601144322,67303.90601144322,16.639722222222222,20.493333333333332,83812228.0,people,0.6225039853703246,0.13080613465950883,0.8691938653404911,0.7458489253554079,High,13445234000.0,160.42091137345733
Iran,SugarCrop,2017,16020375.0,224030.0,71.50995402401465,71509.95402401465,16.642777777777777,15.646666666666667,85026754.0,people,0.6225995473835556,0.09888131387983182,0.9011186861201682,0.7618591167518619,High,16020375000.0,188.41569560564432
Iran,SugarCrop,2018,15390805.18,207504.0,74.17112527951268,74171.12527951268,17.057222222222222,17.226666666666667,86117998.0,people,0.6355612313599778,0.10928871762781454,0.8907112823721854,0.7631362568660816,High,15390805180.0,178.71763786241291
Iran,SugarCrop,2019,14045650.59,189158.0,74.25353720170439,74253.53720170438,16.450555555555557,22.976666666666667,87051648.0,people,0.6165878280057512,0.14716376291319477,0.8528362370868052,0.7347120325462781,High,14045650590.0,161.34847429884383
Iran,SugarCrop,2020,13688835.29,185962.0,73.61092744754305,73610.92744754304,15.901944444444444,23.03666666666667,87723443.0,people,0.5994301029029133,0.14755898077704224,0.8524410192229578,0.7259355610629356,High,13688835290.0,156.04534913204444
Iran,SugarCrop,2021,13275184.57,175269.0,75.7417716196247,75741.7716196247,17.349444444444444,15.676666666666666,88455488.0,people,0.6447004348071602,0.09907892281175554,0.9009210771882444,0.7728107559977023,High,13275184570.0,150.07756861846718
Iran,SugarCrop,2022,13405117.64,174306.0,76.90565809553314,76905.65809553314,17.107222222222223,15.766666666666667,89524246.0,people,0.6371249733946669,0.09967174960752671,0.9003282503924733,0.76872661189357,High,13405117640.0,149.73728614257192
Iran,SugarCrop,2023,13644883.02,181205.0,75.30080858695952,75300.80858695952,17.381666666666668,19.24,90608707.0,people,0.6457081796739599,0.1225504726146955,0.8774495273853045,0.7615788535296322,High,13644883020.0,150.59130045857515
Iran,SugarCrop,2024,14239057.39,184288.0,77.26524456285814,77265.24456285815,17.14166666666667,19.903333333333332,91567738.0,people,0.6382022179074527,0.12691982566500892,0.8730801743349911,0.7556411961212219,High,14239057390.0,155.50299375092132
Iran,Vegetable,2010,14006099.17,489048.0,28.63951834993702,28639.51834993702,17.45277777777778,11.870000000000001,77420843.0,people,0.6479321683455176,0.07400454500543426,0.9259954549945657,0.7869638116700417,High,14006099170.0,180.90863683827365
Iran,Vegetable,2011,14263856.469999999,478058.0,29.83708351287919,29837.083512879188,15.820555555555556,24.57,78383598.0,people,0.5968846783686695,0.1576589928531436,0.8423410071468564,0.719612842757763,High,14263856469.999998,181.97501561487388
Iran,Vegetable,2012,13906413.05,485669.0,28.63352005172247,28633.52005172247,15.899722222222222,17.753333333333334,79370580.0,people,0.5993606032569272,0.11275785221047546,0.8872421477895245,0.7433013755232258,High,13906413050.0,175.2086610681187
Iran,Vegetable,2013,14408719.66,481536.0,29.922414232788412,29922.41423278841,16.37361111111111,15.08,80414686.0,people,0.6141814027634797,0.0951487007212726,0.9048512992787274,0.7595163510211036,High,14408719660.0,179.18020173578742
Iran,Vegetable,2014,14655774.99,446856.0,32.797534306353725,32797.53430635372,16.110277777777778,16.48,81502045.0,people,0.6059456947141176,0.10437045087771302,0.895629549122287,0.7507876219182024,High,14655774990.0,179.8209479283618
Iran,Vegetable,2015,13614877.440000001,452940.0,30.058898397138698,30058.8983971387,16.43388888888889,20.326666666666668,82619362.0,people,0.6160665806608548,0.1297083072599326,0.8702916927400675,0.7431791367004612,High,13614877440.000002,164.79039671112446
Iran,Vegetable,2016,13333641.530000001,454309.0,29.349278860863425,29349.278860863426,16.639722222222222,20.493333333333332,83812228.0,people,0.6225039853703246,0.13080613465950883,0.8691938653404911,0.7458489253554079,High,13333641530.000002,159.08945327166344
Iran,Vegetable,2017,10850043.26,356200.0,30.460536945536216,30460.536945536216,16.642777777777777,15.646666666666667,85026754.0,people,0.6225995473835556,0.09888131387983182,0.9011186861201682,0.7618591167518619,High,10850043260.0,127.60740295930854
Iran,Vegetable,2018,10573145.82,346237.0,30.537307740073995,30537.307740073997,17.057222222222222,17.226666666666667,86117998.0,people,0.6355612313599778,0.10928871762781454,0.8907112823721854,0.7631362568660816,High,10573145820.0,122.77510004354723
Iran,Vegetable,2019,10774168.719999999,354788.0,30.36790624260121,30367.906242601213,16.450555555555557,22.976666666666667,87051648.0,people,0.6165878280057512,0.14716376291319477,0.8528362370868052,0.7347120325462781,High,10774168719.999998,123.76754452712943
Iran,Vegetable,2020,10527627.98,350803.0,30.010085375552663,30010.085375552662,15.901944444444444,23.03666666666667,87723443.0,people,0.5994301029029133,0.14755898077704224,0.8524410192229578,0.7259355610629356,High,10527627980.0,120.00928850911609
Iran,Vegetable,2021,10100287.64,342760.0,29.46752141440075,29467.52141440075,17.349444444444444,15.676666666666666,88455488.0,people,0.6447004348071602,0.09907892281175554,0.9009210771882444,0.7728107559977023,High,10100287640.0,114.18497448117634
Iran,Vegetable,2022,9280085.35,319432.0,29.051833723609406,29051.833723609405,17.107222222222223,15.766666666666667,89524246.0,people,0.6371249733946669,0.09967174960752671,0.9003282503924733,0.76872661189357,High,9280085350.0,103.66002244799694
Iran,Vegetable,2023,9331804.23,318375.0,29.310731778563017,29310.73177856302,17.381666666666668,19.24,90608707.0,people,0.6457081796739599,0.1225504726146955,0.8774495273853045,0.7615788535296322,High,9331804230.0,102.99014894893048
Iran,Vegetable,2024,9465980.74,321321.0,29.459576996212512,29459.576996212512,17.14166666666667,19.903333333333332,91567738.0,people,0.6382022179074527,0.12691982566500892,0.8730801743349911,0.7556411961212219,High,9465980740.0,103.37681094623086
Japan,Cereal,2010,11454614.24,1956822.0,5.853682266450398,5853.682266450398,12.212777777777779,57.806666666666665,128185275.0,people,0.4840520031101092,0.37658773287663716,0.6234122671233628,0.553732135116736,Medium,11454614240.0,89.3598288883025
Japan,Cereal,2011,11657491.62,1939505.0,6.010549918664814,6010.549918664814,11.682222222222222,53.986666666666665,128096432.0,people,0.4674589626309091,0.35142552887834977,0.6485744711216502,0.5580167168762796,Medium,11657491620.0,91.00559194341963
Japan,Cereal,2012,12166480.7,1947101.0,6.248510323809602,6248.510323809602,11.527777777777779,55.24666666666666,127928285.0,people,0.46262873723486975,0.3597251040191461,0.640274895980854,0.5514518166078619,Medium,12166480700.0,95.1039146659396
Japan,Cereal,2013,12264625.46,1952515.0,6.2814500580021155,6281.450058002116,11.869166666666667,38.18,127723645.0,people,0.47330562034949636,0.2473075783025393,0.7526924216974606,0.6129990210234785,Medium,12264625460.0,96.02470599707674
Japan,Cereal,2014,12285001.04,1942251.0,6.325135649305882,6325.135649305882,11.705555555555556,46.88333333333333,127486605.0,people,0.46818870891376396,0.3046361251084105,0.6953638748915896,0.5817762919026768,Medium,12285001040.0,96.36307312442746
Japan,Cereal,2015,12141378.23,1922104.0,6.3167124307529665,6316.712430752967,12.18861111111111,56.82666666666667,127275872.0,people,0.48329619446000943,0.37013250776712886,0.6298674922328711,0.5565818433464402,Medium,12141378230.0,95.39418618165115
Japan,Cereal,2016,11924734.9,1906923.0,6.253390881540576,6253.390881540576,12.179444444444444,57.300000000000004,127159951.0,people,0.4830095084203165,0.37325033758192544,0.6267496624180746,0.5548795854191956,Medium,11924734900.0,93.77744176702302
Japan,Cereal,2017,11903650.57,1894128.0,6.284501665146178,6284.501665146177,11.596666666666666,50.35,127064690.0,people,0.4647832262604412,0.32747093501959623,0.6725290649804038,0.5686561456204224,Medium,11903650570.0,93.68181333460933
Japan,Cereal,2018,11575323.38,1887610.0,6.132264281286919,6132.264281286919,12.277222222222221,56.16,126913432.0,people,0.4860674928437083,0.3657411981688239,0.6342588018311761,0.5601631473374422,Medium,11575323380.0,91.20644834504199
Japan,Cereal,2019,11843136.29,1881221.0,6.295451884706794,6295.451884706794,12.268333333333333,53.31,126699424.0,people,0.4857894942597636,0.34696834963607026,0.6530316503639297,0.5694105723118467,Medium,11843136290.0,93.47427096432577
Japan,Cereal,2020,11692640.87,1876826.0,6.230007933607057,6230.007933607057,12.413055555555557,54.15,126304543.0,people,0.4903156587046135,0.3525013997299345,0.6474986002700656,0.5689071294873396,Medium,11692640870.0,92.57498259583585
Japan,Cereal,2021,11989633.51,1868409.0,6.417028343365933,6417.028343365933,12.389444444444443,62.2,125679338.0,people,0.4895772249660103,0.40552646312946683,0.5944735368705332,0.5420253809182718,Medium,11989633510.0,95.39860490035363
Japan,Cereal,2022,11718522.75,1854201.0,6.319985131061843,6319.985131061843,12.266944444444443,51.97,124997578.0,people,0.4857460569810222,0.33814181734347726,0.6618581826565227,0.5738021198187725,Medium,11718522750.0,93.74999849997093
Japan,Cereal,2023,11498640.62,1841608.0,6.243804664184777,6243.804664184778,13.119722222222222,57.36333333333333,124370947.0,people,0.5124165461282182,0.37366751199376436,0.6263324880062356,0.5693745170672269,Medium,11498640620.0,92.45439467466626
Japan,Cereal,2024,11397732.3,1824306.0,6.247708608095353,6247.708608095353,13.199722222222222,64.92666666666666,123753041.0,people,0.5149185333837206,0.423486919386534,0.576513080613466,0.5457158069985932,Medium,11397732300.0,92.10062401618075
Japan,Fruit,2010,3290691.26,229618.0,14.33115548432614,14331.15548432614,12.212777777777779,57.806666666666665,128185275.0,people,0.4840520031101092,0.37658773287663716,0.6234122671233628,0.553732135116736,Medium,3290691260.0,25.67136716756273
Japan,Fruit,2011,3322813.55,225691.0,14.722844730184189,14722.84473018419,11.682222222222222,53.986666666666665,128096432.0,people,0.4674589626309091,0.35142552887834977,0.6485744711216502,0.5580167168762796,Medium,3322813550.0,25.939938358314304
Japan,Fruit,2012,3386517.5300000003,221372.0,15.29785849158882,15297.858491588819,11.527777777777779,55.24666666666666,127928285.0,people,0.46262873723486975,0.3597251040191461,0.640274895980854,0.5514518166078619,Medium,3386517530.0000005,26.47199976142884
Japan,Fruit,2013,3327289.12,217212.0,15.318164373975655,15318.164373975655,11.869166666666667,38.18,127723645.0,people,0.47330562034949636,0.2473075783025393,0.7526924216974606,0.6129990210234785,Medium,3327289120.0,26.050690300922746
Japan,Fruit,2014,3397734.45,213969.0,15.879564095733494,15879.564095733494,11.705555555555556,46.88333333333333,127486605.0,people,0.46818870891376396,0.3046361251084105,0.6953638748915896,0.5817762919026768,Medium,3397734450.0,26.651697643058263
Japan,Fruit,2015,3202715.81,210535.0,15.21227259125561,15212.27259125561,12.18861111111111,56.82666666666667,127275872.0,people,0.48329619446000943,0.37013250776712886,0.6298674922328711,0.5565818433464402,Medium,3202715810.0,25.16357389403704
Japan,Fruit,2016,3186606.48,208017.0,15.318971430219646,15318.971430219646,12.179444444444444,57.300000000000004,127159951.0,people,0.4830095084203165,0.37325033758192544,0.6267496624180746,0.5548795854191956,Medium,3186606480.0,25.059827838404875
Japan,Fruit,2017,3060900.83,203974.0,15.006328404600588,15006.328404600588,11.596666666666666,50.35,127064690.0,people,0.4647832262604412,0.32747093501959623,0.6725290649804038,0.5686561456204224,Medium,3060900830.0,24.089310964359964
Japan,Fruit,2018,3072774.46,200158.0,15.351744421906693,15351.744421906693,12.277222222222221,56.16,126913432.0,people,0.4860674928437083,0.3657411981688239,0.6342588018311761,0.5601631473374422,Medium,3072774460.0,24.21157801484716
